arrival_rate,idle_timer,average_delay
2.970854271356784,2,34.316873393632875
2.985427135678392,2,68.6270498765907
3.0,2,
0.1,3,1.0670975325513166
0.11457286432160804,3,1.0453037295635799
0.12914572864321608,3,1.0241221623219776
0.14371859296482414,3,1.0035495519491127
0.15829145728643218,3,0.9835820478099377
0.17286432160804022,3,0.9642152077185594
0.18743718592964825,3,0.9454439906174857
0.2020100502512563,3,0.9272627601982754
0.21658291457286433,3,0.9096652979480927
0.23115577889447236,3,0.8926448241541454
0.2457286432160804,3,0.8761940254705584
0.26030150753768844,3,0.8603050877435793
0.27487437185929653,3,0.8449697328953549
0.2894472361809045,3,0.8301792587788277
0.3040201005025126,3,0.815924581032286
0.3185929648241206,3,0.8021962760782028
0.3331658291457287,3,0.7889846245243707
0.34773869346733666,3,0.7762796543338102
0.36231155778894475,3,0.7640711832318624
0.37688442211055273,3,0.7523488599132084
0.3914572864321608,3,0.7411022036976007
0.4060301507537688,3,0.7303206423605404
0.4206030150753769,3,0.7199935479339794
0.4351758793969849,3,0.7101102703325511
0.44974874371859297,3,0.7006601687132107
0.46432160804020106,3,0.6916326405209947
0.47889447236180904,3,0.6830171482114241
0.49346733668341713,3,0.6748032436715246
0.5080402010050251,3,0.666980590387107
0.5226130653266332,3,0.6595389834244969
0.5371859296482412,3,0.6524683673109265
0.5517587939698493,3,0.645758851909854
0.5663316582914573,3,0.6394007263961462
0.5809045226130654,3,0.6333844714417952
0.5954773869346733,3,0.6277007697261324
0.6100502512562814,3,0.622340514885738
0.6246231155778894,3,0.6172948190188021
0.6391959798994975,3,0.6125550188568762
0.6537688442211055,3,0.6081126807140727
0.6683417085427136,3,0.6039596043200299
0.6829145728643216,3,0.6000878256386083
0.6974874371859296,3,0.5964896187694715
0.7120603015075376,3,0.5931574970245934
0.7266331658291457,3,0.590084213266455
0.7412060301507537,3,0.5872627595893269
0.7557788944723618,3,0.584686366419698
0.7703517587939698,3,0.582348501106642
0.7849246231155779,3,0.5802428660677802
0.799497487437186,3,0.5783633965515461
0.8140703517587939,3,0.5767042580717003
0.828643216080402,3,0.5752598435655215
0.84321608040201,3,0.5740247703228085
0.8577889447236181,3,0.5729938767288039
0.8723618090452261,3,0.5721622188603546
0.8869346733668342,3,0.5715250669711097
0.9015075376884422,3,0.5710779018982666
0.9160804020100503,3,0.5708164114203522
0.9306532663316582,3,0.5707364865927222
0.9452261306532663,3,0.5708342180848952
0.9597989949748743,3,0.571105892541487
0.9743718592964824,3,0.5715479889863676
0.9889447236180904,3,0.5721571752877115
1.0035175879396985,3,0.5729303046998584
1.0180904522613066,3,0.5738644124963085
1.0326633165829147,3,0.5749567127067564
1.0472361809045228,3,0.5762045949698031
1.0618090452261306,3,0.5776056215118585
1.0763819095477387,3,0.5791575242617576
1.0909547738693468,3,0.5808582021097608
1.105527638190955,3,0.5827057183188519
1.120100502512563,3,0.584698298095627
1.1346733668341709,3,0.5868343263275287
1.149246231155779,3,0.5891123454927572
1.163819095477387,3,0.5915310537488391
1.1783919597989951,3,0.594089303205593
1.192964824120603,3,0.5967860983880472
1.207537688442211,3,0.5996205948947789
1.2221105527638192,3,0.6025920982571209
1.2366834170854273,3,0.6057000630047332
1.2512562814070352,3,0.6089440919431626
1.2658291457286432,3,0.6123239356491964
1.2804020100502513,3,0.615839492190074
1.2949748743718594,3,0.619490807072946
1.3095477386934675,3,0.6232780734313522
1.3241206030150754,3,0.6272016324559445
1.3386934673366835,3,0.6312619740772071
1.3532663316582916,3,0.6354597379085105
1.3678391959798997,3,0.6397957144585042
1.3824120603015075,3,0.6442708466225856
